Year	Site	Tree	0pt1km	0pt5km	1km	2km	Foundresses	Poll	Npoll	SO1	SO2	LO1	Het1	Het2	Aepoc	Physo	Seeds	Crop	Vol	Lat	Nearest20	Nearest5	Nearest10	Nearest40
2013	172	57	23	58	59	69	1	18	22	5	10	7	0	0	0	0	NA	NA	1208.9	28.29045097	0.07234127	0.01218416	0.04270798	0.209094
2013	172	57	23	58	59	69	2	0	60	7	13	30	10	0	0	0	NA	NA	967.12	28.29045097	0.07234127	0.01218416	0.04270798	0.209094
2013	172	12	26	58	66	69	1	0	42	0	1	41	0	0	2	1	NA	NA	2135.2	28.29040001	0.07252922	0.02153833	0.03889285	0.1409206
2013	172	12	26	58	66	69	1	0	77	2	21	44	2	8	0	0	NA	NA	301.44	28.29040001	0.07252922	0.02153833	0.03889285	0.1409206
2013	112	25	0	2	2	3	1	4	23	12	0	9	0	2	0	0	NA	NA	523.33	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	47	16	0	1	9	6	0	0	0	NA	NA	1224.6	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	1	35	0	0	31	2	2	0	0	NA	NA	1318.8	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	50	108	16	29	58	0	5	0	0	NA	NA	1318.8	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	4	28	0	2	23	3	0	0	0	NA	NA	753.6	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	2	8	20	0	0	11	0	9	0	0	NA	NA	673.53	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	51	23	1	2	20	0	0	0	0	NA	NA	1758.4	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	2	11	27	7	5	13	1	1	0	0	NA	NA	967.12	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	21	32	2	8	18	0	4	0	0	NA	NA	1868.3	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	10	60	0	0	52	0	8	0	0	NA	NA	904.32	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	0	21	0	0	20	1	0	0	0	NA	NA	1230.88	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	0	11	26	0	0	23	0	3	0	0	NA	NA	898.04	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	62	42	0	2	38	1	1	0	0	NA	NA	2571.14	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	38	30	0	0	29	0	1	0	0	NA	NA	967.12	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	0	2	10	0	0	10	0	0	0	0	NA	NA	1473.71	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	1	21	0	1	18	0	2	0	0	NA	NA	518.1	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	19NW	14	41	48	50	1	0	48	1	2	36	6	3	0	0	NA	NA	753.6	27.57374	0.2013588	0.02656261	0.05311079	0.4134626
2013	112	19NW	14	41	48	50	2	0	58	0	0	41	0	17	0	0	NA	NA	898.04	27.57374	0.2013588	0.02656261	0.05311079	0.4134626
2013	112	19NW	14	41	48	50	1	13	22	0	3	10	8	1	0	0	NA	NA	1142.96	27.57374	0.2013588	0.02656261	0.05311079	0.4134626
2013	112	25	0	2	2	3	2	14	35	0	4	27	0	4	0	0	NA	NA	2419.89	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	0	22	0	2	17	0	3	0	0	NA	NA	2712.96	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	3	23	5	0	16	1	1	0	0	NA	NA	3977.33	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	02SW	5	18	46	48	2	58	25	4	10	11	0	0	0	0	NA	NA	2411.52	27.58006004	0.5075721	0.008485423	0.1888722	0.7914379
2013	112	40	6	33	48	49	1	52	85	3	0	65	1	16	0	0	NA	NA	3131.63	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	2	82	0	0	76	5	1	8	2	NA	NA	3042.66	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	82	33	14	0	19	0	0	3	1	NA	NA	2411.52	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	3	27	73	0	25	48	0	0	3	0	NA	NA	2034.72	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	33	50	15	0	35	0	0	0	0	NA	NA	2882.52	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	0	104	0	0	104	0	0	3	3	NA	NA	3380.73	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	62	20	14	0	4	0	2	0	1	NA	NA	3165.12	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	3	51	0	1	50	0	0	3	0	NA	NA	1992.85	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	2	71	50	0	2	38	2	8	0	0	NA	NA	3914.53	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	02W	5	18	46	48	2	5	26	1	0	20	4	1	0	0	NA	NA	3022.77	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	3	33	42	0	0	6	31	5	1	0	NA	NA	3042.66	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	0	44	0	7	36	0	1	0	0	NA	NA	3558.67	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	29	30	17	13	0	0	0	0	0	NA	NA	2863.68	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	0	21	0	0	16	4	1	0	0	NA	NA	3181.87	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	0	91	80	0	0	4	7	0	0	NA	NA	1758.4	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	3	14	0	5	7	0	2	0	0	NA	NA	2135.2	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	2	1	13	0	0	10	0	3	0	0	NA	NA	1875.63	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	1	3	0	0	3	0	0	13	0	NA	NA	1734.85	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	25	0	2	2	3	1	7	23	0	1	21	1	0	0	0	NA	NA	2562.24	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	0	11	0	1	2	8	0	0	0	NA	NA	3579.6	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	8	5	0	0	5	0	0	0	0	NA	NA	2135.2	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	02W	5	18	46	48	1	0	39	0	3	23	11	2	0	0	NA	NA	1142.96	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	1	47	72	4	3	52	7	6	0	0	NA	NA	2571.14	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	25	0	2	2	3	1	0	47	0	0	40	3	4	0	0	NA	NA	2143.57	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	02W	5	18	46	48	1	0	47	0	0	34	4	9	0	0	NA	NA	1142.96	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	19E	14	41	48	50	2	1	16	0	2	12	0	2	0	0	NA	NA	3558.67	27.57376003	0.2040772	0.02092654	0.04747473	0.4190987
2013	112	19E	14	41	48	50	1	1	7	1	2	4	0	0	1	6	NA	NA	2562.24	27.57376003	0.2040772	0.02092654	0.04747473	0.4190987
2013	112	19E	14	41	48	50	2	6	60	25	17	14	0	4	0	7	NA	NA	2873.62	27.57376003	0.2040772	0.02092654	0.04747473	0.4190987
2013	112	40	6	33	48	49	2	55	1	0	0	1	0	0	2	0	NA	NA	2882.52	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	77	60	2	2	52	3	1	0	0	NA	NA	3400.62	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	3	57	4	0	3	1	0	0	0	0	NA	NA	2505.72	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	37	66	1	1	64	0	0	0	0	NA	NA	2268.65	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	70	59	0	0	59	0	0	1	0	NA	NA	2268.65	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	2	26	30	2	21	7	0	0	0	0	NA	NA	1648.5	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	25	0	2	2	3	1	6	7	0	0	7	0	0	0	0	NA	NA	2143.57	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	45	29	0	1	27	1	0	0	0	NA	NA	2545.49	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	19E	14	41	48	50	3	15	39	14	7	9	3	6	0	0	NA	NA	1766.25	27.57376003	0.2040772	0.02092654	0.04747473	0.4190987
2013	112	02SW	5	18	46	48	1	54	35	12	9	13	0	1	0	0	NA	NA	1318.8	27.58006004	0.5075721	0.008485423	0.1888722	0.7914379
2013	112	40	6	33	48	49	3	106	35	1	0	33	1	0	0	0	NA	NA	2571.14	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	2	59	14	0	0	14	0	0	0	0	NA	NA	1766.25	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	3	98	3	9	86	0	0	0	0	NA	NA	2009.6	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	54	101	15	13	63	0	10	0	0	NA	NA	2419.89	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	59	68	5	0	63	0	0	0	0	NA	NA	3024.87	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	2	2	35	8	3	24	0	0	0	0	NA	NA	1884	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	0	51	0	0	51	0	0	0	0	NA	NA	3221.64	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	3	44	0	2	37	5	0	0	0	NA	NA	2260.8	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	5	3	0	0	3	0	0	1	3	NA	NA	2684.7	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	112	02W	5	18	46	48	1	0	13	0	1	10	1	1	0	0	NA	NA	3014.4	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	25	0	2	2	3	1	4	38	0	2	30	6	0	0	0	NA	NA	2307.9	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	25	0	2	2	3	1	12	27	1	0	23	0	3	0	0	NA	NA	1436.03	27.53989102	3.806388	2.185196	3.546477	4.196422
2013	112	02W	5	18	46	48	1	2	94	0	6	71	10	7	0	0	NA	NA	1741.65	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	02W	5	18	46	48	3	16	15	0	0	12	0	3	0	0	NA	NA	1326.65	27.58006004	0.503382	0.007066118	0.184682	0.7872477
2013	112	19E	14	41	48	50	1	0	8	2	0	4	1	1	0	0	NA	NA	2143.57	27.57376003	0.3216784	0.02092654	0.04747473	0.4190987
2013	112	40	6	33	48	49	1	54	6	0	2	4	0	0	0	0	NA	NA	3221.64	27.58025902	0.2040772	0.00854779	0.1500072	0.6055442
2013	112	40	6	33	48	49	1	4	73	5	0	67	0	1	3	0	NA	NA	2571.14	27.58025902	0.3216784	0.00854779	0.1500072	0.6055442
2013	70	70	3	17	20	42	1	121	5	3	0	2	0	0	0	0	NA	NA	3176.11	23.73629	0.5711528	0.1341643	0.2208285	1.59952
2013	70	70	3	17	20	42	1	116	16	16	0	0	0	0	0	0	NA	NA	4772.8	23.73629	0.5711528	0.1341643	0.2208285	1.59952
2013	70	70	3	17	20	42	2	5	24	24	0	0	0	0	0	0	NA	NA	4835.6	23.73629	0.5711528	0.1341643	0.2208285	1.59952
2013	70	7	11	20	20	42	1	1	30	2	6	19	0	3	0	0	NA	NA	1884	23.73532003	0.3748923	0.0342449	0.07230478	1.79578
2013	70	59	13	22	46	56	1	16	0	0	0	0	0	0	0	0	NA	NA	3560.76	23.73881998	0.2379799	0.02940263	0.0370193	0.7682784
2013	70	77	3	18	38	81	1	101	25	25	0	0	0	0	2	0	NA	NA	2419.89	23.74169	0.5024743	0.1528983	0.2668222	1.059387
2013	70	77	3	18	38	81	1	109	0	0	0	0	0	0	4	0	NA	NA	1884	23.74169	0.5024743	0.1528983	0.2668222	1.059387
2013	70	77	3	18	38	81	1	0	26	8	0	17	0	1	0	0	NA	NA	1436.03	23.74169	0.5024743	0.1528983	0.2668222	1.059387
2013	70	77	3	18	38	81	1	2	17	17	0	0	0	0	18	0	NA	NA	1641.17	23.74169	0.5024743	0.1528983	0.2668222	1.059387
2013	70	77	3	18	38	81	1	0	0	0	0	0	0	0	2	0	NA	NA	1884	23.74169	0.5024743	0.1528983	0.2668222	1.059387
2013	70	77	3	18	38	81	1	4	0	0	0	0	0	0	0	0	NA	NA	1884	23.74169	0.5024743	0.1528983	0.2668222	1.059387
2013	70	58	15	22	45	56	1	0	23	7	15	1	0	0	0	0	NA	NA	2679.47	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	58	15	22	45	56	2	0	26	15	8	3	0	0	0	0	NA	NA	3781.08	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	58	15	22	45	56	1	0	15	6	9	0	0	0	0	0	NA	NA	2846.93	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	58	15	22	45	56	1	0	8	8	0	0	0	0	0	0	NA	NA	3052.08	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	58	15	22	45	56	1	0	21	21	0	0	0	0	0	0	NA	NA	1632.8	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	58	15	22	45	56	1	5	4	0	0	2	1	1	0	0	NA	NA	2119.5	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	58	15	22	45	56	1	1	5	0	0	5	0	0	0	0	NA	NA	2411.52	23.73897001	0.2464358	0.02959808	0.04338751	0.7767343
2013	70	24	13	22	46	67	1	114	2	2	0	0	0	0	0	0	NA	NA	6079.04	23.74086583	0.1781458	0.009529395	0.02782734	0.8063324
2013	70	8	14	22	45	55	0	0	29	9	0	16	3	1	0	1	NA	NA	1992.85	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	0	7	2	1	1	3	0	0	0	NA	NA	1538.6	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	0	0	34	0	0	29	5	0	0	7	NA	NA	2119.5	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	3	0	1	0	0	0	1	0	0	0	NA	NA	2873.62	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	0	0	22	0	1	21	0	0	0	4	NA	NA	1884	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	3	0	52	7	4	40	0	1	3	10	NA	NA	2722.38	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	0	0	38	0	1	35	2	0	0	1	NA	NA	2001.75	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	0	5	24	0	0	22	2	0	1	3	NA	NA	2260.8	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	0	38	2	0	18	17	1	0	8	NA	NA	2143.57	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	0	4	1	0	3	0	0	1	0	NA	NA	3778.47	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	0	5	0	1	4	0	0	0	0	NA	NA	1149.76	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	26	5	21	48	67	1	46	38	16	0	22	0	0	10	6	NA	NA	1992.85	23.74251002	0.3058303	0.08349687	0.1797383	0.9140322
2013	70	26	5	21	48	67	2	128	0	0	0	0	0	0	0	0	NA	NA	2277.55	23.74251002	0.3058303	0.08349687	0.1797383	0.9140322
2013	70	26	5	21	48	67	1	0	33	7	0	26	0	0	7	1	NA	NA	1428.7	23.74251002	0.3058303	0.08349687	0.1797383	0.9140322
2013	70	11	10	20	21	42	1	1	14	14	0	0	0	0	0	0	NA	NA	1333.45	23.73205	0.3170736	0.02009004	0.05810791	1.853599
2013	70	11	10	20	21	42	1	10	12	12	0	0	0	0	0	0	NA	NA	2001.75	23.73205	0.3170736	0.02009004	0.05810791	1.853599
2013	70	8	14	22	45	55	1	0	57	20	8	27	0	2	2	6	NA	NA	2722.38	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	0	8	0	0	8	0	0	0	0	NA	NA	3024.87	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	0	28	16	0	11	0	1	0	7	NA	NA	2419.89	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	43	19	1	0	18	0	0	0	0	NA	NA	2571.14	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	11	1	0	0	0	0	1	0	0	NA	NA	2268.65	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	8	14	22	45	55	1	38	15	5	0	10	0	0	0	0	NA	NA	2882.52	23.73801003	0.2837293	0.03729352	0.07493069	0.8140278
2013	70	2	10	20	21	42	1	23	16	0	0	16	0	0	0	0	NA	NA	2135.2	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	70	2	10	20	21	42	1	13	4	0	0	4	0	0	1	0	NA	NA	1538.6	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	70	2	10	20	21	42	1	67	60	0	0	60	0	0	0	0	NA	NA	2873.62	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	70	2	10	20	21	42	2	3	7	7	0	0	0	0	2	0	NA	NA	1743.75	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	70	2	10	20	21	42	2	24	10	10	0	0	0	0	0	0	NA	NA	2088.1	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	70	2	10	20	21	42	1	110	7	7	0	0	0	0	3	0	NA	NA	1523.95	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	70	2	10	20	21	42	0	2	0	0	0	0	0	0	0	0	NA	NA	2411.52	23.13286998	0.3118891	0.02124927	0.06329242	1.858783
2013	96	58	58	56	117	154	1	23	12	1	0	8	2	1	0	0	NA	NA	2882.52	24.01673002	0.170016	0.04017724	0.08928892	0.4290382
2013	96	58	58	56	117	154	2	14	4	0	0	3	1	0	0	0	NA	NA	2826	24.01673002	0.170016	0.04017724	0.08928892	0.4290382
2013	96	58	58	56	117	154	1	10	7	6	0	0	0	1	0	0	NA	NA	2826	24.01673002	0.170016	0.04017724	0.08928892	0.4290382
2013	96	58	58	56	117	154	2	68	4	4	0	0	0	0	0	0	NA	NA	2833.85	24.01673002	0.170016	0.04017724	0.08928892	0.4290382
2013	96	208	5	49	116	154	2	96	15	7	0	4	0	4	0	0	NA	NA	3391.2	24.01758833	0.2087977	0.06463168	0.1116696	0.4678736
2013	96	208	5	49	116	154	2	0	9	9	0	0	0	0	0	0	NA	NA	1766.25	24.01758833	0.2087977	0.06463168	0.1116696	0.4678736
2013	96	279	15	90	119	138	2	57	0	0	0	0	0	0	0	0	NA	NA	5024	24.03131696	0.1073175	0.03832802	0.077194	0.2359471
2013	96	62A	3	38	112	155	1	164	35	1	3	30	0	1	0	1	NA	NA	5308.17	24.01641998	0.2671819	0.10687	0.1632352	0.5414649
2013	96	62A	3	38	112	155	1	146	4	1	0	2	1	0	0	0	NA	NA	5560.94	24.01641998	0.2671819	0.10687	0.1632352	0.5414649
2013	96	62A	3	38	112	155	3	161	0	0	0	0	0	0	0	0	NA	NA	6079.04	24.01641998	0.2671819	0.10687	0.1632352	0.5414649
2013	96	32	26	94	116	132	1	62	27	27	0	0	0	0	0	0	NA	NA	1538.6	24.03101002	0.0765231	0.01087559	0.03372631	0.1850121
2013	96	71	7	19	70	155	1	0	12	2	4	6	0	0	2	0	NA	NA	1538.6	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	4	73	26	8	8	10	0	0	0	0	NA	NA	2237.25	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	1	27	10	0	1	7	0	2	1	1	NA	NA	2571.14	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	71	7	19	70	155	1	4	29	7	22	0	0	0	0	0	NA	NA	2571.14	24.02074001	0.430226	0.08896662	0.2098209	0.7384013
2013	96	30	23	93	116	132	7	60	23	9	9	5	0	0	0	0	NA	NA	2001.75	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	1	32	32	17	12	3	0	0	0	0	NA	NA	1428.7	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	1	35	14	10	4	0	0	0	0	0	NA	NA	1538.6	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	2	6	54	25	7	18	0	4	0	0	NA	NA	1238.21	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	1	5	4	0	4	0	0	0	1	8	NA	NA	1436.03	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	4	11	32	15	10	4	0	3	0	0	NA	NA	1758.4	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	10	15	5	5	0	0	0	0	0	0	NA	NA	1507.2	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	30	23	93	116	132	1	2	23	0	20	2	1	0	0	4	NA	NA	1055.04	24.03150002	0.08275921	0.009482443	0.02955013	0.1829851
2013	96	270	13	35	50	143	1	47	21	16	3	2	0	0	0	0	NA	NA	1648.5	24.02303598	0.1317561	0.02220881	0.06049723	0.7708211
2013	96	42	50	92	108	141	2	27	43	2	0	40	0	1	0	0	NA	NA	4812.57	24.01984599	0.03169606	0.003664369	0.01192182	0.07971696
2013	96	42	50	92	108	141	1	0	12	3	2	7	0	0	0	7	NA	NA	4615.8	24.01984599	0.03169606	0.003664369	0.01192182	0.07971696
2013	96	42	50	92	108	141	2	32	21	0	0	15	6	0	0	0	NA	NA	4835.6	24.01984599	0.03169606	0.003664369	0.01192182	0.07971696
2013	96	50	3	93	116	149	1	67	29	5	24	0	0	0	0	0	NA	NA	2419.89	24.02071	0.1548396	0.1050961	0.1224716	0.207312
2013	96	50	3	93	116	149	1	20	9	2	6	1	0	0	1	3	NA	NA	1850.51	24.02071	0.1548396	0.1050961	0.1224716	0.207312
2013	96	50	3	93	116	149	1	22	9	2	7	0	0	0	0	0	NA	NA	3211.7	24.02071	0.1548396	0.1050961	0.1224716	0.207312
2013	96	50	3	93	116	149	1	14	19	0	16	3	0	0	0	4	NA	NA	1992.85	24.02071	0.1548396	0.1050961	0.1224716	0.207312
2013	96	50	3	93	116	149	2	5	4	0	4	0	0	0	0	7	NA	NA	1530.75	24.02071	0.1548396	0.1050961	0.1224716	0.207312
2013	96	50	3	93	116	149	4	11	16	3	10	3	0	0	2	6	NA	NA	1607.68	24.02071	0.1548396	0.1050961	0.1224716	0.207312
2013	96	218	42	88	107	132	1	11	11	2	9	0	0	0	0	0	NA	NA	2571.14	24.01762303	0.03929025	0.006190013	0.01212914	0.09261571
2013	96	218	42	88	107	132	0	23	13	1	10	1	0	1	0	0	NA	NA	1758.4	24.01762303	0.03929025	0.006190013	0.01212914	0.09261571
2013	96	218	42	88	107	132	1	16	42	3	8	31	0	0	0	0	NA	NA	2704.59	24.01762303	0.03929025	0.006190013	0.01212914	0.09261571
2013	96	218	42	88	107	132	1	31	5	2	3	0	0	0	0	0	NA	NA	2712.96	24.01762303	0.03929025	0.006190013	0.01212914	0.09261571
2013	96	218	42	88	107	132	2	37	13	2	1	8	0	2	0	0	NA	NA	1758.4	24.01762303	0.03929025	0.006190013	0.01212914	0.09261571
2013	96	60	6	49	116	154	2	29	42	11	26	2	0	3	1	0	NA	NA	2001.75	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	1	12	37	0	27	8	2	0	1	2	NA	NA	1428.7	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	2	22	14	0	14	0	0	0	0	0	NA	NA	2669	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	1	17	30	3	14	11	1	1	0	1	NA	NA	1326.65	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	2	8	25	5	20	0	0	0	0	0	NA	NA	1641.17	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	2	10	54	7	19	20	0	8	0	0	NA	NA	1306.24	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	1	6	22	0	18	1	0	3	0	0	NA	NA	1868.3	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	2	23	37	0	27	3	6	1	0	0	NA	NA	1428.7	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	3	11	49	7	41	0	1	0	0	1	NA	NA	1758.4	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	1	8	22	8	13	0	1	0	0	0	NA	NA	2456	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	60	6	49	116	154	1	30	30	0	29	1	0	0	0	0	NA	NA	2088.1	24.01566996	0.2098368	0.06046781	0.1158334	0.4637097
2013	96	53	7	52	117	154	2	77	43	18	25	0	0	0	0	0	NA	NA	2117.41	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	2	153	49	35	14	0	0	0	0	0	NA	NA	2268.65	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	1	123	34	13	20	1	0	0	0	0	NA	NA	2135.2	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	4	130	87	19	58	8	1	1	0	0	NA	NA	2545.49	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	2	139	30	15	5	5	0	5	0	0	NA	NA	2260.8	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
2013	96	53	7	52	117	154	2	126	16	13	3	0	0	0	0	0	NA	NA	2679.47	24.01753997	0.174323	0.03551373	0.1102395	0.4492037
